user_id,date,amount,type,category,subcategory,payment_method,description,balance_after
30,2025-11-21,14503.02,expense,Food,restoran,cash,Pembayaran restoran,-6241700.27
10,2025-08-24,60043.82,expense,Food,,E-WALLET,Pembayaran minimarket,-3795092.8
49,2025-07-28,58594.09,expense,Food,minimarket,DEBIT,Pembayaran minimarket,28361866.58
5,2025-09-23,10874.76,expense,Others,biaya admin,debit,Pembayaran biaya admin,20234728.54
47,2025-11-03,25202.25,expense,Others,lain-lain,e-wallet,,23727630.46
4,2025-11-09,325724.08,expense,Food,restoran,e-wallet,Pembayaran restoran,-36375444.05
25,2025-03-14,32914.54,expense,Food,go-food,cash,Pembayaran go-food,3294881.53
3,2025-03-06,92630.86,expense,Transport,ojek online,debit,Pembayaran ojek online,4692093.42
9,2025-01-16,125603.97,expense,Shopping,elektronik,e-wallet,Pembayaran elektronik,-1130738.76
27,2025-05-12,186961.15,expense,Shopping,skincare,e-wallet,Pembayaran skincare,-22996617.89
26,2025-07-31,49761.6,expense,Food,minimarket,e-wallet,Pembayaran minimarket,14978379.04
30,2025-07-30,68084.64,expense,Transport,parkir,CASH,Pembayaran parkir,-4532688.36
10,2025-07-24,383536.06,expense,Shopping,elektronik,cash,Pembayaran elektronik,685895.0
8,2025-07-17,84866.18,expense,Food,go-food,debit,Pembayaran go-food,7936148.03
9,2025-01-01,172066.59,expense,Entertainment,game topup,e-wallet,Pembayaran game topup,401803.97
22,2025-04-16,210518.76,expense,Food,kopi,debit,Pembayaran kopi,-112038.95
4,2025-05-27,55434.09,expense,,go-food,cash,Pembayaran go-food,-7571828.45
42,2025-05-05,78927.02,expense,Food,warung,cash,Pembayaran warung,-14813086.27
32,2025-07-06,64860.83,expense,Food,warung,cash,Pembayaran warung,-35704882.37
43,2025-08-18,67104.02,expense,Food,minimarket,e-wallet,Pembayaran minimarket,1004399.61
12,2025-02-08,241250.68,expense,Entertainment,konser,e-wallet,Pembayaran konser,1964801.43
10,2025-02-18,74534.01,expense,Entertainment,game topup,debit,Pembayaran game topup,1315456.88
39,2025-12-19,61670.65,expense,Food,kopi,cash,Pembayaran kopi,-13208083.8
41,2025-08-31,43211.53,expense,Transport,,e-wallet,Pembayaran ojek online,6520849.65
29,2025-03-09,21704.85,expense,Food,go-food,cash,Pembayaran go-food,9791502.35
20,2025-12-25,215616.92,expense,Transport,tol,cash,Pembayaran tol,-26878123.76
49,2025-11-07,4838.98,expense,Others,biaya admin,cash,Pembayaran biaya admin,41027133.01
42,2025-05-26,64281.15,expense,Transport,parkir,cash,,-17665249.57
33,2025-12-17,102379.12,expense,Bills,,CASH,Pembayaran internet,14097618.79
21,2025-11-09,515077.32,expense,Entertainment,game topup,debit,Pembayaran game topup,-41060743.47
5,2025-11-24,106647.74,expense,food,warung,e-wallet,Pembayaran warung,18264480.18
26,2025-11-14,31956.09,expense,Food,go-food,debit,Pembayaran go-food,27598102.78
49,2025-08-24,18463.54,expense,Transport,ojek online,e-wallet,Pembayaran ojek online,28373019.09
18,2025-10-04,380157.87,expense,Entertainment,konser,cash,,34280120.22
10,2025-07-01,7599709.71,income,Salary,gaji pokok,e-wallet,,5385611.63
6,2025-10-28,69558.15,expense,Transport,bensin,e-wallet,Pembayaran bensin,3769858.52
26,2025-04-27,122078.43,expense,Food,kopi,e-wallet,Pembayaran kopi,4126253.14
32,2025-08-06,119948.41,expense,Food,go-food,cash,Pembayaran go-food,-31376183.88
34,2025-02-07,43824.05,expense,Food,kopi,cash,Pembayaran kopi,952739.22
17,2025-12-09,156085.28,expense,Transport,servis,e-wallet,Pembayaran servis,-18296175.7
28,2025-07-01,36585.71,expense,,bensin,debit,Pembayaran bensin,11813002.95
41,2025-02-15,334081.14,expense,Food,kopi,e-wallet,Pembayaran kopi,19019345.26
9,2025-01-10,23620.44,expense,,servis,e-wallet,Pembayaran servis,-737771.04
50,2025-12-07,527795.79,expense,,hobi,e-wallet,Pembayaran hobi,-18520685.38
27,2025-03-02,166631.95,expense,Transport,tol,debit,Pembayaran tol,3631465.27
17,2025-02-09,377052.34,expense,,minimarket,e-wallet,Pembayaran minimarket,-13607628.32
44,2025-08-27,227251.05,expense,Food,kopi,cash,Pembayaran kopi,-6483158.02
1,2025-08-16,58918.5,expense,Others,lain-lain,e-wallet,Pembayaran lain-lain,43580498.29
42,2025-12-14,91450.34,expense,Shopping,elektronik,e-wallet,Pembayaran elektronik,-35470344.31
50,2025-01-23,93566.67,expense,food,warung,debit,Pembayaran warung,-2561516.85
4,2025-12-04,218761.74,expense,Food,minimarket,cash,Pembayaran minimarket,-15458667.37
27,2025-02-28,78866.81,expense,Food,go-food,debit,Pembayaran go-food,4136857.53
4,2025-02-06,190096.54,expense,Food,go-food,cash,Pembayaran go-food,13140519.9
34,2025-10-14,41958.62,expense,Food,restoran,debit,Pembayaran restoran,-10006146.48
4,2025-07-05,259081.58,expense,Food,go-food,debit,Pembayaran go-food,-10510513.19
7,2025-10-09,541595.7,expense,Shopping,skincare,debit,Pembayaran skincare,2955932.75
23,2025-12-13,514567.37,expense,Entertainment,bioskop,debit,,15579951.88
24,2025-01-16,147874.01,expense,Entertainment,spotify,debit,Pembayaran spotify,-3688479.58
41,2025-09-10,0.01,expense,Food,restoran,debit,,3062649.78
42,2025-01-06,65657.06,expense,Food,warung,cash,Pembayaran warung,3286456.98
37,2025-05-07,52616.72,expense,Food,warung,cash,Pembayaran warung,3614026.98
50,2025-01-31,108306.47,expense,,minimarket,e-wallet,Pembayaran minimarket,9299056.37
17,2025-04-18,164653.42,expense,Food,WARUNG,e-wallet,Pembayaran warung,-18774468.49
46,2025-10-15,126476.71,expense,Food,go-food,cash,Pembayaran go-food,-8300459.87
41,2025-07-23,248450.24,expense,FOOD,,cash,Pembayaran kopi,3412965.82
16,2025-04-01,265145.1,expense,Entertainment,konser,cash,Pembayaran konser,22048309.29
23,2025-09-06,63102.88,expense,Others,biaya admin,e-wallet,Pembayaran biaya admin,-2784647.25
4,2025-04-07,151471.2,expense,TRANSPORT,tol,debit,Pembayaran tol,-6196115.95
43,2025-10-12,142079.45,expense,Food,warung,debit,Pembayaran warung,-9778994.79
40,2025-10-31,92182.79,expense,Others,biaya admin,debit,Pembayaran biaya admin,-34005853.68
41,2025-05-10,107917.09,expense,Food,minimarket,debit,Pembayaran minimarket,8600543.64
35,2025-07-24,206049.94,expense,Shopping,hobi,cash,Pembayaran hobi,2365331.43
21,2025-10-19,71653.52,expense,Transport,ojek online,e-wallet,Pembayaran ojek online,-35188301.1
19,2025-09-29,89405.61,expense,Food,,debit,Pembayaran restoran,487327.62
17,2025-01-03,256809.6,expense,,go-food,cash,Pembayaran go-food,446580.71
20,2025-10-27,1595351.48,expense,Bills,pulsa,debit,Pembayaran pulsa,-22985075.15
5,2025-10-12,231182.52,expense,Entertainment,bioskop,DEBIT,Pembayaran bioskop,25819030.65
8,2025-06-14,145262.38,expense,Food,minimarket,cash,Pembayaran minimarket,4656161.85
13,2025-04-20,109371.53,expense,Food,kopi,debit,Pembayaran kopi,-3825294.25
4,2025-06-28,126997.45,expense,Food,minimarket,e-wallet,Pembayaran minimarket,-9230633.58
26,2025-12-21,17418.29,expense,OTHERS,hadiah,cash,Pembayaran hadiah,34533928.25
33,2025-09-28,71039.7,expense,,minimarket,debit,Pembayaran minimarket,919648.67
6,2025-08-17,65365.66,expense,,restoran,e-wallet,Pembayaran restoran,2527387.86
48,2025-03-21,63423.22,expense,Food,kopi,cash,Pembayaran kopi,-14981195.6
47,2025-03-25,323412.23,expense,Bills,pulsa,e-wallet,Pembayaran pulsa,10384469.15
31,2025-04-30,353322.02,expense,Entertainment,konser,debit,,-8085852.52
46,2025-11-29,213787.77,expense,Food,kopi,debit,,14087767.05
19,2025-10-27,27632.27,expense,Food,minimarket,e-wallet,Pembayaran minimarket,-2588189.17
43,2025-09-08,24836.5,expense,Food,MINIMARKET,e-wallet,Pembayaran minimarket,-1902747.47
7,2025-05-04,219437.0,expense,Food,minimarket,e-wallet,Pembayaran minimarket,-3225497.3
27,2025-12-23,64396.25,expense,Others,hadiah,debit,Pembayaran hadiah,-35250844.36
18,2025-04-16,668379.3,expense,Bills,asuransi,debit,Pembayaran asuransi,8363484.41
25,2025-10-07,138937.26,expense,Food,go-food,e-wallet,Pembayaran go-food,-17096442.65
41,2025-12-22,66126.9,expense,Food,go-food,e-wallet,Pembayaran go-food,-2095706.93
19,2025-07-11,14283.17,expense,Food,warung,cash,Pembayaran warung,1682013.04
19,2025-07-04,14679.04,expense,Transport,servis,cash,Pembayaran servis,2337798.52
4,2025-10-01,349819.85,expense,Shopping,skincare,debit,Pembayaran skincare,-26068289.11
43,2025-01-25,956465.88,expense,Bills,pulsa,e-wallet,Pembayaran pulsa,-1402429.17
41,2025-07-17,77877.74,expense,Others,biaya admin,debit,Pembayaran biaya admin,5360611.01
36,2025-09-22,45866.35,expense,food,minimarket,e-wallet,Pembayaran minimarket,9098676.88
41,2025-06-08,2379711.39,expense,Bills,asuransi,debit,Pembayaran asuransi,-4341774.58
41,2025-08-10,63040.86,expense,Food,restoran,cash,Pembayaran restoran,13660336.95
17,2025-07-04,36648.6,expense,Others,hadiah,DEBIT,Pembayaran hadiah,26935.36
42,2025-10-11,41610.23,expense,,ojek online,cash,Pembayaran ojek online,-29441961.37
13,2025-05-09,426802.52,expense,Shopping,hobi,debit,Pembayaran hobi,-3090207.34
47,2025-07-02,32137.33,expense,Transport,tol,debit,Pembayaran tol,23404836.09
47,2025-05-09,34739.72,expense,Food,restoran,CASH,Pembayaran restoran,15964618.92
4,2025-09-14,125472.32,expense,Others,lain-lain,cash,Pembayaran lain-lain,-21614663.9
17,2025-06-29,91428.95,expense,,restoran,cash,Pembayaran restoran,-13376492.22
28,2025-11-21,117885.24,expense,Bills,,CASH,,7944820.59
17,2025-09-27,123168.11,expense,Food,,E-WALLET,Pembayaran minimarket,-12337280.03
30,2025-07-05,52094.55,expense,Transport,tol,debit,Pembayaran tol,-2029893.35
3,2025-05-14,81185.24,expense,TRANSPORT,ojek online,e-wallet,Pembayaran ojek online,-5628591.35
6,2025-01-01,58164.9,expense,Food,minimarket,debit,Pembayaran minimarket,769655.86
11,2025-10-22,316734.62,expense,Shopping,pakaian,debit,Pembayaran pakaian,-954672.87
31,2025-11-06,137399.12,expense,Food,restoran,cash,Pembayaran restoran,-20864844.3
44,2025-11-07,1589170.93,expense,bills,,cash,Pembayaran pulsa,-13146369.33
8,2025-09-02,919662.75,expense,Bills,asuransi,debit,,2063136.3
18,2025-10-03,79788.54,expense,,parkir,cash,Pembayaran parkir,34660278.1
17,2025-09-06,208103.18,expense,Transport,,e-wallet,Pembayaran servis,-5818186.39
32,2025-01-20,51902.1,expense,Transport,PARKIR,e-wallet,Pembayaran parkir,-1807545.94
15,2025-04-23,38569.36,expense,Transport,parkir,e-wallet,Pembayaran parkir,9889256.59
46,2025-10-29,84897.65,expense,,servis,debit,Pembayaran servis,-13704165.27
6,2025-06-12,17961.43,expense,Others,HADIAH,e-wallet,Pembayaran hadiah,1648731.89
21,2025-06-24,178286.78,expense,,bensin,e-wallet,Pembayaran bensin,-994684.82
38,2025-06-08,220947.88,expense,Entertainment,spotify,e-wallet,Pembayaran spotify,6812078.51
7,2025-05-25,1236453.21,expense,,PERALATAN RUMAH,e-wallet,Pembayaran peralatan rumah,-9381671.89
28,2025-12-10,18922.5,expense,Transport,tol,debit,Pembayaran tol,8652714.32
4,2025-06-18,722030.31,expense,SHOPPING,hobi,debit,Pembayaran hobi,-6265777.76
23,2025-12-16,688336.13,expense,Shopping,elektronik,cash,Pembayaran elektronik,14419247.14
50,2025-07-30,172352.56,expense,Transport,bensin,debit,Pembayaran bensin,-45549046.0
36,2025-08-03,100316.53,expense,Transport,ojek online,cash,Pembayaran ojek online,10256331.41
33,2025-10-25,278857.34,expense,Entertainment,netflix,debit,Pembayaran netflix,3007790.31
26,2025-10-02,17275.15,expense,Transport,bensin,debit,Pembayaran bensin,27725053.54
43,2025-03-17,83799.5,expense,Food,kopi,e-wallet,,2114651.97
31,2025-09-05,705357.13,expense,Bills,asuransi,e-wallet,,-18434212.42
11,2025-10-13,58991.77,expense,TRANSPORT,servis,debit,Pembayaran servis,3805317.11
47,2025-06-07,496137.13,expense,Bills,internet,e-wallet,Pembayaran internet,24624328.48
11,2025-11-18,915786.34,expense,Bills,internet,cash,Pembayaran internet,28609077.89
40,2025-08-23,213934.37,expense,Transport,parkir,e-wallet,Pembayaran parkir,-43729598.36
27,2025-09-15,23956.07,expense,Others,sedekah,cash,Pembayaran sedekah,-26662993.66
2,2025-04-30,950397.32,expense,Bills,,e-wallet,Pembayaran asuransi,17531562.72
5,2025-08-08,28246.62,expense,food,warung,debit,Pembayaran warung,27368092.89
33,2025-06-10,20911.26,expense,Others,biaya admin,e-wallet,Pembayaran biaya admin,5708134.12
10,2025-07-04,119610.52,expense,Food,minimarket,debit,Pembayaran minimarket,5001015.31
14,2025-10-16,77115.21,expense,Food,minimarket,e-wallet,Pembayaran minimarket,14522185.6
27,2025-03-04,72925.98,expense,OTHERS,biaya admin,debit,Pembayaran biaya admin,3428960.64
46,2025-09-15,148150.88,expense,Food,kopi,debit,Pembayaran kopi,-36319635.94
43,2025-07-09,313633.38,expense,Shopping,pakaian,e-wallet,,-4374535.34
32,2025-06-15,188941.69,expense,Transport,parkir,cash,Pembayaran parkir,-29025421.15
4,2025-01-04,138420.67,expense,,minimarket,cash,Pembayaran minimarket,1078328.64
29,2025-03-07,2322520.0,expense,Food,go-food,debit,Pembayaran go-food,9823624.84
22,2025-12-26,197368.07,expense,Food,go-food,e-wallet,Pembayaran go-food,-2297377.06
23,2025-04-09,196964.5,expense,Food,restoran,cash,Pembayaran restoran,-14675958.5
42,2025-05-22,142784.09,expense,Food,restoran,debit,Pembayaran restoran,-17013362.87
45,2025-03-05,78214.43,expense,Transport,ojek online,e-wallet,Pembayaran ojek online,15186439.89
47,2025-06-12,57410.76,expense,Food,,e-wallet,Pembayaran kopi,24469366.6
21,2025-01-16,802396.53,expense,Bills,internet,cash,Pembayaran internet,-2831528.15
29,2025-03-27,50210.2,expense,Food,go-food,e-wallet,Pembayaran go-food,8259632.17
41,2025-05-11,154395.41,expense,Food,kopi,debit,Pembayaran kopi,8446148.23
15,2025-11-14,67001.89,expense,Transport,parkir,e-wallet,Pembayaran parkir,-14690628.11
28,2025-10-03,23323.19,expense,Transport,parkir,e-wallet,,8005422.69
19,2025-09-26,40697.22,expense,Transport,tol,debit,Pembayaran tol,629583.97
49,2025-09-27,56058.19,expense,Transport,tol,debit,Pembayaran tol,29526272.5
40,2025-05-07,213944.0,expense,Food,kopi,debit,Pembayaran kopi,-17568529.47
5,2025-08-22,76193.96,expense,Shopping,peralatan rumah,debit,Pembayaran peralatan rumah,25105711.44
12,2025-08-02,183258.42,expense,Food,kopi,cash,Pembayaran kopi,10803118.47
1,2025-01-02,40933.64,expense,Food,minimarket,e-wallet,Pembayaran minimarket,4452599.21
8,2025-11-26,74775.4,expense,TRANSPORT,parkir,debit,Pembayaran parkir,19120938.92
17,2025-05-15,141523.36,expense,Transport,parkir,E-WALLET,Pembayaran parkir,-30051573.29
34,2025-05-26,32090.31,expense,Transport,,cash,Pembayaran tol,-10296828.24
47,2025-05-29,132029.7,expense,,hobi,cash,Pembayaran hobi,18090060.25
32,2025-07-08,259309.96,expense,Food,restoran,debit,Pembayaran restoran,-36005951.76
9,2025-10-09,35084.29,expense,,tol,e-wallet,Pembayaran tol,-18053424.47
8,2025-01-23,46412.08,expense,Transport,tol,debit,Pembayaran tol,-4798224.86
13,2025-12-13,34056.43,expense,Food,warung,cash,Pembayaran warung,-5216263.3
24,2025-01-12,40914.74,expense,Others,biaya admin,e-wallet,Pembayaran biaya admin,-3211386.65
8,2025-12-03,8030334.09,income,Salary,insentif,e-wallet,Penerimaan insentif,26520169.55
47,2025-08-20,267260.54,expense,Shopping,hobi,debit,Pembayaran hobi,23672716.79
43,2025-08-09,199168.91,expense,Food,minimarket,cash,Pembayaran minimarket,2402157.7
27,2025-07-28,0.01,expense,Food,kopi,DEBIT,Pembayaran kopi,-30616259.45
19,2025-01-09,81695.28,expense,Food,restoran,e-wallet,Pembayaran restoran,2544802.45
3,2025-07-04,130746.79,expense,ENTERTAINMENT,konser,cash,Pembayaran konser,1613552.1
32,2025-09-02,140535.73,expense,Transport,bensin,debit,Pembayaran bensin,-39321302.67
32,2025-03-25,70862.98,expense,,tol,debit,Pembayaran tol,-19071951.22
21,2025-04-14,174372.78,expense,Transport,servis,cash,Pembayaran servis,20612654.8
35,2025-12-26,28067.61,expense,Food,,debit,Pembayaran go-food,8303555.44
22,2025-02-21,57590.3,expense,Others,hadiah,cash,,-173912.88
44,2025-11-08,541190.4,expense,Entertainment,bioskop,cash,Pembayaran bioskop,-13687559.73
16,2025-02-16,76168.99,expense,Food,go-food,debit,Pembayaran go-food,1870825.48
10,2025-03-13,12770.95,expense,Others,hadiah,debit,Pembayaran hadiah,-2071476.19
27,2025-07-31,0.01,expense,Entertainment,konser,cash,Pembayaran konser,-31589692.38
28,2025-08-01,4165805.62,income,,freelance,e-wallet,Penerimaan freelance,13287909.66
41,2025-03-05,91101.0,expense,Food,MINIMARKET,cash,Pembayaran minimarket,26051649.54
8,2025-04-07,35757.21,expense,food,kopi,DEBIT,Pembayaran kopi,25300.63
27,2025-09-18,177377.84,expense,Transport,parkir,e-wallet,Pembayaran parkir,-27154447.65
43,2025-06-11,23235.11,expense,Others,biaya admin,cash,Pembayaran biaya admin,-4480431.13
35,2025-02-16,80648.98,expense,Transport,OJEK ONLINE,e-wallet,Pembayaran ojek online,5020909.31
1,2025-04-12,1051508.87,expense,Shopping,peralatan rumah,debit,Pembayaran peralatan rumah,12390063.34
14,2025-02-06,21855.21,expense,Food,kopi,e-wallet,Pembayaran kopi,4449833.27
42,2025-01-20,33504.58,expense,Transport,tol,debit,Pembayaran tol,1338330.98
39,2025-07-16,66264.81,expense,Food,go-food,cash,Pembayaran go-food,-6061657.96
25,2025-08-09,898639.26,expense,Bills,asuransi,e-wallet,Pembayaran asuransi,-7004856.61
44,2025-02-28,154023.32,expense,Transport,,cash,Pembayaran ojek online,-8077397.59
36,2025-01-30,5544626.35,income,Salary,gaji pokok,e-wallet,Penerimaan gaji pokok,2641718.54
19,2025-11-03,85229.13,expense,Food,GO-FOOD,debit,,-3848079.5
42,2025-12-12,83769.34,expense,Food,go-food,CASH,Pembayaran go-food,-35305430.64
49,2025-10-29,27729.54,expense,Transport,ojek online,debit,Pembayaran ojek online,41721491.27
38,2025-04-12,163903.12,expense,Entertainment,,e-wallet,Pembayaran netflix,3233468.48
35,2025-04-07,1619012.5,expense,food,warung,debit,Pembayaran warung,1841283.82
34,2025-05-15,13020.55,expense,Food,go-food,e-wallet,Pembayaran go-food,-9096766.66
23,2025-09-13,100266.13,expense,Transport,ojek online,cash,Pembayaran ojek online,-5444160.87
44,2025-03-19,493485.29,expense,Entertainment,game topup,cash,Pembayaran game topup,-3083186.13
27,2025-11-18,56109.51,expense,Food,minimarket,cash,Pembayaran minimarket,-34629849.12
10,2025-08-19,75022.88,expense,Transport,bensin,e-wallet,Pembayaran bensin,-2870719.5
20,2025-06-09,65288.26,expense,,ojek online,debit,Pembayaran ojek online,-13778268.44
21,2025-05-01,71803.98,expense,Others,hadiah,e-wallet,Pembayaran hadiah,14921752.61
49,2025-04-22,59270.22,expense,shopping,elektronik,e-wallet,Pembayaran elektronik,23021791.02
37,2025-08-11,218937.22,expense,Food,go-food,e-wallet,Pembayaran go-food,-3119629.84
42,2025-08-11,125449.83,expense,Food,,cash,Pembayaran go-food,-25553744.36
38,2025-07-14,51051.04,expense,Food,restoran,e-wallet,,3741547.45
15,2025-01-11,150555.79,expense,Food,restoran,debit,Pembayaran restoran,21781.59
43,2025-12-13,628226.88,expense,Bills,listrik,cash,,-15023097.15
34,2025-08-13,16106.39,expense,TRANSPORT,tol,debit,Pembayaran tol,-8178950.19
40,2025-02-16,522213.11,expense,Bills,pulsa,cash,Pembayaran pulsa,8003957.37
1,2025-08-21,199073.01,expense,Food,minimarket,debit,Pembayaran minimarket,40723527.25
13,2025-01-16,41941.08,expense,Transport,PARKIR,debit,Pembayaran parkir,-1962678.72
44,2025-12-26,629676.97,expense,entertainment,konser,e-wallet,Pembayaran konser,-27246465.51
45,2025-09-21,44933.83,expense,,tol,debit,,24288976.94
10,2025-12-28,400588.08,expense,Entertainment,,debit,Pembayaran spotify,-15971336.4
14,2025-01-23,427698.49,expense,Bills,,debit,Pembayaran air,-99538.03
36,2025-10-13,41417.1,expense,Food,,e-wallet,,6176258.91
1,2025-08-12,616222.28,expense,,hobi,e-wallet,Pembayaran hobi,44388544.04
42,2025-07-17,23089.95,expense,Food,go-food,DEBIT,Pembayaran go-food,-21528322.35
26,2025-11-17,13159.54,expense,Others,hadiah,e-wallet,Pembayaran hadiah,27539525.46
48,2025-06-04,455072.92,expense,Entertainment,konser,e-wallet,Pembayaran konser,-33885016.26
25,2025-05-26,35072.56,expense,Food,kopi,e-wallet,Pembayaran kopi,-8954437.56
47,2025-11-05,66897.65,expense,Food,restoran,debit,Pembayaran restoran,23455047.64
